dungeon_id,boss_monster_npc_id,normal_monster_npc_id_list,armor_drop_rate_when_offline_fight,bg_path,bg_path_shenhe,name,map_id,reward
1130,3130,1427|1428,90,XueChengBao,YueDuShenShe,29-10,29,3:1134:5
1131,3131,1429|1430,90,XueChengBao,YueDuShenShe,29-11,29,
1132,3132,1431|1432,90,XueChengBao,YueDuShenShe,29-12,29,
1133,3133,1433|1434,90,XueChengBao,YueDuShenShe,29-13,29,
1134,3134,1425|1426,90,XueChengBao,YueDuShenShe,29-14,29,
1135,3135,1427|1428,90,XueChengBao,YueDuShenShe,29-15,29,
1136,3136,1429|1430,90,XueChengBao,YueDuShenShe,29-16,29,
1137,3137,1431|1432,90,XueChengBao,YueDuShenShe,29-17,29,
1138,3138,1433|1434,90,XueChengBao,YueDuShenShe,29-18,29,
1139,3139,1425|1426,90,XueChengBao,YueDuShenShe,29-19,29,
1140,3140,1427|1428,90,XueChengBao,YueDuShenShe,29-20,29,1:2:100
1141,3141,1429|1430,90,XueChengBao,YueDuShenShe,29-21,29,
1142,3142,1431|1432,90,XueChengBao,YueDuShenShe,29-22,29,
1143,3143,1433|1434,90,XueChengBao,YueDuShenShe,29-23,29,
1144,3144,1425|1426,90,XueChengBao,YueDuShenShe,29-24,29,
1145,3145,1427|1428,90,XueChengBao,YueDuShenShe,29-25,29,
1146,3146,1429|1430,90,XueChengBao,YueDuShenShe,29-26,29,
1147,3147,1431|1432,90,XueChengBao,YueDuShenShe,29-27,29,
1148,3148,1433|1434,90,XueChengBao,YueDuShenShe,29-28,29,
1149,3149,1435|1436,90,XueChengBao,YueDuShenShe,29-29,29,
1150,3150,1437|1438,90,XueChengBao,YueDuShenShe,29-30,29,5:3000049:1
1151,3151,1439|1440,90,NvWaQinGong,YueDuShenShe,30-1,30,
1152,3152,1441|1442,90,NvWaQinGong,YueDuShenShe,30-2,30,
1153,3153,1443|1444,90,NvWaQinGong,YueDuShenShe,30-3,30,
1154,3154,1435|1436,90,NvWaQinGong,YueDuShenShe,30-4,30,
1155,3155,1437|1438,90,NvWaQinGong,YueDuShenShe,30-5,30,
1156,3156,1439|1440,90,NvWaQinGong,YueDuShenShe,30-6,30,
1157,3157,1441|1442,90,NvWaQinGong,YueDuShenShe,30-7,30,
1158,3158,1443|1444,90,NvWaQinGong,YueDuShenShe,30-8,30,
1159,3159,1435|1436,90,NvWaQinGong,YueDuShenShe,30-9,30,
1160,3160,1437|1438,90,NvWaQinGong,YueDuShenShe,30-10,30,3:1135:5
1161,3161,1439|1440,90,NvWaQinGong,YueDuShenShe,30-11,30,
1162,3162,1441|1442,90,NvWaQinGong,YueDuShenShe,30-12,30,
1163,3163,1443|1444,90,NvWaQinGong,YueDuShenShe,30-13,30,
1164,3164,1435|1436,90,NvWaQinGong,YueDuShenShe,30-14,30,
1165,3165,1437|1438,90,NvWaQinGong,YueDuShenShe,30-15,30,
1166,3166,1439|1440,90,NvWaQinGong,YueDuShenShe,30-16,30,
1167,3167,1441|1442,90,NvWaQinGong,YueDuShenShe,30-17,30,
1168,3168,1443|1444,90,NvWaQinGong,YueDuShenShe,30-18,30,
1169,3169,1445|1446,90,NvWaQinGong,YueDuShenShe,30-19,30,
1170,3170,1447|1448,90,NvWaQinGong,YueDuShenShe,30-20,30,1:2:100
1171,3171,1449|1450,90,NvWaQinGong,YueDuShenShe,30-21,30,
1172,3172,1451|1452,90,NvWaQinGong,YueDuShenShe,30-22,30,
1173,3173,1453|1454,90,NvWaQinGong,YueDuShenShe,30-23,30,
1174,3174,1445|1446,90,NvWaQinGong,YueDuShenShe,30-24,30,
1175,3175,1447|1448,90,NvWaQinGong,YueDuShenShe,30-25,30,
1176,3176,1449|1450,90,NvWaQinGong,YueDuShenShe,30-26,30,
1177,3177,1451|1452,90,NvWaQinGong,YueDuShenShe,30-27,30,
1178,3178,1453|1454,90,NvWaQinGong,YueDuShenShe,30-28,30,
1179,3179,1445|1446,90,NvWaQinGong,YueDuShenShe,30-29,30,
1180,3180,1447|1448,90,NvWaQinGong,YueDuShenShe,30-30,30,5:3000049:1
1181,3181,1449|1450,90,ShenZhiXiaGu,YueDuShenShe,31-1,31,
1182,3182,1451|1452,90,ShenZhiXiaGu,YueDuShenShe,31-2,31,
1183,3183,1453|1454,90,ShenZhiXiaGu,YueDuShenShe,31-3,31,
1184,3184,1445|1446,90,ShenZhiXiaGu,YueDuShenShe,31-4,31,
1185,3185,1447|1448,90,ShenZhiXiaGu,YueDuShenShe,31-5,31,
1186,3186,1449|1450,90,ShenZhiXiaGu,YueDuShenShe,31-6,31,
1187,3187,1451|1452,90,ShenZhiXiaGu,YueDuShenShe,31-7,31,
1188,3188,1453|1454,90,ShenZhiXiaGu,YueDuShenShe,31-8,31,
1189,3189,1455|1456,90,ShenZhiXiaGu,YueDuShenShe,31-9,31,
1190,3190,1457|1458,90,ShenZhiXiaGu,YueDuShenShe,31-10,31,3:1136:5
1191,3191,1459|1460,90,ShenZhiXiaGu,YueDuShenShe,31-11,31,
1192,3192,1461|1462,90,ShenZhiXiaGu,YueDuShenShe,31-12,31,
1193,3193,1463|1464,90,ShenZhiXiaGu,YueDuShenShe,31-13,31,
1194,3194,1455|1456,90,ShenZhiXiaGu,YueDuShenShe,31-14,31,
1195,3195,1457|1458,90,ShenZhiXiaGu,YueDuShenShe,31-15,31,
1196,3196,1459|1460,90,ShenZhiXiaGu,YueDuShenShe,31-16,31,
1197,3197,1461|1462,90,ShenZhiXiaGu,YueDuShenShe,31-17,31,
1198,3198,1463|1464,90,ShenZhiXiaGu,YueDuShenShe,31-18,31,
1199,3199,1455|1456,90,ShenZhiXiaGu,YueDuShenShe,31-19,31,
1200,3200,1457|1458,90,ShenZhiXiaGu,YueDuShenShe,31-20,31,1:2:100
1201,3201,1459|1460,90,ShenZhiXiaGu,YueDuShenShe,31-21,31,
1202,3202,1461|1462,90,ShenZhiXiaGu,YueDuShenShe,31-22,31,
1203,3203,1463|1464,90,ShenZhiXiaGu,YueDuShenShe,31-23,31,
1204,3204,1455|1456,90,ShenZhiXiaGu,YueDuShenShe,31-24,31,
1205,3205,1457|1458,90,ShenZhiXiaGu,YueDuShenShe,31-25,31,
1206,3206,1459|1460,90,ShenZhiXiaGu,YueDuShenShe,31-26,31,
1207,3207,1461|1462,90,ShenZhiXiaGu,YueDuShenShe,31-27,31,
1208,3208,1463|1464,90,ShenZhiXiaGu,YueDuShenShe,31-28,31,
1209,3209,1465|1466,90,ShenZhiXiaGu,YueDuShenShe,31-29,31,
1210,3210,1467|1468,90,ShenZhiXiaGu,YueDuShenShe,31-30,31,5:3000049:1
1211,3211,1469|1470,90,XieShenCangShenChu,YueDuShenShe,32-1,32,
1212,3212,1471|1472,90,XieShenCangShenChu,YueDuShenShe,32-2,32,
1213,3213,1473|1474,90,XieShenCangShenChu,YueDuShenShe,32-3,32,
1214,3214,1465|1466,90,XieShenCangShenChu,YueDuShenShe,32-4,32,
1215,3215,1467|1468,90,XieShenCangShenChu,YueDuShenShe,32-5,32,
1216,3216,1469|1470,90,XieShenCangShenChu,YueDuShenShe,32-6,32,
1217,3217,1471|1472,90,XieShenCangShenChu,YueDuShenShe,32-7,32,
1218,3218,1473|1474,90,XieShenCangShenChu,YueDuShenShe,32-8,32,
1219,3219,1465|1466,90,XieShenCangShenChu,YueDuShenShe,32-9,32,
1220,3220,1467|1468,90,XieShenCangShenChu,YueDuShenShe,32-10,32,3:1137:5
1221,3221,1469|1470,90,XieShenCangShenChu,YueDuShenShe,32-11,32,
1222,3222,1471|1472,90,XieShenCangShenChu,YueDuShenShe,32-12,32,
1223,3223,1473|1474,90,XieShenCangShenChu,YueDuShenShe,32-13,32,
1224,3224,1465|1466,90,XieShenCangShenChu,YueDuShenShe,32-14,32,
1225,3225,1467|1468,90,XieShenCangShenChu,YueDuShenShe,32-15,32,
1226,3226,1469|1470,90,XieShenCangShenChu,YueDuShenShe,32-16,32,
1227,3227,1471|1472,90,XieShenCangShenChu,YueDuShenShe,32-17,32,
1228,3228,1473|1474,90,XieShenCangShenChu,YueDuShenShe,32-18,32,
1229,3229,1475|1476,90,XieShenCangShenChu,YueDuShenShe,32-19,32,
1230,3230,1477|1478,90,XieShenCangShenChu,YueDuShenShe,32-20,32,1:2:100
1231,3231,1479|1480,90,XieShenCangShenChu,YueDuShenShe,32-21,32,
1232,3232,1481|1482,90,XieShenCangShenChu,YueDuShenShe,32-22,32,
1233,3233,1483|1484,90,XieShenCangShenChu,YueDuShenShe,32-23,32,
1234,3234,1475|1476,90,XieShenCangShenChu,YueDuShenShe,32-24,32,
1235,3235,1477|1478,90,XieShenCangShenChu,YueDuShenShe,32-25,32,
1236,3236,1479|1480,90,XieShenCangShenChu,YueDuShenShe,32-26,32,
1237,3237,1481|1482,90,XieShenCangShenChu,YueDuShenShe,32-27,32,
1238,3238,1483|1484,90,XieShenCangShenChu,YueDuShenShe,32-28,32,
1239,3239,1475|1476,90,XieShenCangShenChu,YueDuShenShe,32-29,32,
1240,3240,1477|1478,90,XieShenCangShenChu,YueDuShenShe,32-30,32,5:3000049:1
1241,3241,1479|1480,90,KunLunTianGong,YueDuShenShe,33-1,33,
1242,3242,1481|1482,90,KunLunTianGong,YueDuShenShe,33-2,33,
1243,3243,1483|1484,90,KunLunTianGong,YueDuShenShe,33-3,33,
1244,3244,1475|1476,90,KunLunTianGong,YueDuShenShe,33-4,33,
1245,3245,1477|1478,90,KunLunTianGong,YueDuShenShe,33-5,33,
1246,3246,1479|1480,90,KunLunTianGong,YueDuShenShe,33-6,33,
1247,3247,1481|1482,90,KunLunTianGong,YueDuShenShe,33-7,33,
1248,3248,1483|1484,90,KunLunTianGong,YueDuShenShe,33-8,33,
1249,3249,1485|1486,90,KunLunTianGong,YueDuShenShe,33-9,33,
1250,3250,1487|1488,90,KunLunTianGong,YueDuShenShe,33-10,33,3:1138:5
1251,3251,1489|1490,90,KunLunTianGong,YueDuShenShe,33-11,33,
1252,3252,1491|1492,90,KunLunTianGong,YueDuShenShe,33-12,33,
1253,3253,1493|1494,90,KunLunTianGong,YueDuShenShe,33-13,33,
1254,3254,1485|1486,90,KunLunTianGong,YueDuShenShe,33-14,33,
1255,3255,1487|1488,90,KunLunTianGong,YueDuShenShe,33-15,33,
1256,3256,1489|1490,90,KunLunTianGong,YueDuShenShe,33-16,33,
1257,3257,1491|1492,90,KunLunTianGong,YueDuShenShe,33-17,33,
1258,3258,1493|1494,90,KunLunTianGong,YueDuShenShe,33-18,33,
1259,3259,1485|1486,90,KunLunTianGong,YueDuShenShe,33-19,33,
1260,3260,1487|1488,90,KunLunTianGong,YueDuShenShe,33-20,33,1:2:100
1261,3261,1489|1490,90,KunLunTianGong,YueDuShenShe,33-21,33,
1262,3262,1491|1492,90,KunLunTianGong,YueDuShenShe,33-22,33,
1263,3263,1493|1494,90,KunLunTianGong,YueDuShenShe,33-23,33,
1264,3264,1485|1486,90,KunLunTianGong,YueDuShenShe,33-24,33,
1265,3265,1487|1488,90,KunLunTianGong,YueDuShenShe,33-25,33,
1266,3266,1489|1490,90,KunLunTianGong,YueDuShenShe,33-26,33,
1267,3267,1491|1492,90,KunLunTianGong,YueDuShenShe,33-27,33,
1268,3268,1493|1494,90,KunLunTianGong,YueDuShenShe,33-28,33,
1269,3269,1495|1496,90,KunLunTianGong,YueDuShenShe,33-29,33,
1270,3270,1497|1498,90,KunLunTianGong,YueDuShenShe,33-30,33,5:3000049:1
1271,3271,1499|1500,90,ShenZhiXiaGu,YueDuShenShe,34-1,34,
1272,3272,1501|1502,90,ShenZhiXiaGu,YueDuShenShe,34-2,34,
1273,3273,1503|1504,90,ShenZhiXiaGu,YueDuShenShe,34-3,34,
1274,3274,1495|1496,90,ShenZhiXiaGu,YueDuShenShe,34-4,34,
1275,3275,1497|1498,90,ShenZhiXiaGu,YueDuShenShe,34-5,34,
1276,3276,1499|1500,90,ShenZhiXiaGu,YueDuShenShe,34-6,34,
1277,3277,1501|1502,90,ShenZhiXiaGu,YueDuShenShe,34-7,34,
1278,3278,1503|1504,90,ShenZhiXiaGu,YueDuShenShe,34-8,34,
1279,3279,1495|1496,90,ShenZhiXiaGu,YueDuShenShe,34-9,34,
1280,3280,1497|1498,90,ShenZhiXiaGu,YueDuShenShe,34-10,34,3:1139:5
1281,3281,1499|1500,90,ShenZhiXiaGu,YueDuShenShe,34-11,34,
1282,3282,1501|1502,90,ShenZhiXiaGu,YueDuShenShe,34-12,34,
1283,3283,1503|1504,90,ShenZhiXiaGu,YueDuShenShe,34-13,34,
1284,3284,1495|1496,90,ShenZhiXiaGu,YueDuShenShe,34-14,34,
1285,3285,1497|1498,90,ShenZhiXiaGu,YueDuShenShe,34-15,34,
1286,3286,1499|1500,90,ShenZhiXiaGu,YueDuShenShe,34-16,34,
1287,3287,1501|1502,90,ShenZhiXiaGu,YueDuShenShe,34-17,34,
1288,3288,1503|1504,90,ShenZhiXiaGu,YueDuShenShe,34-18,34,
1289,3289,1505|1506,90,ShenZhiXiaGu,YueDuShenShe,34-19,34,
1290,3290,1507|1508,90,ShenZhiXiaGu,YueDuShenShe,34-20,34,1:2:100
1291,3291,1509|1510,90,ShenZhiXiaGu,YueDuShenShe,34-21,34,
1292,3292,1511|1512,90,ShenZhiXiaGu,YueDuShenShe,34-22,34,
1293,3293,1513|1514,90,ShenZhiXiaGu,YueDuShenShe,34-23,34,
1294,3294,1505|1506,90,ShenZhiXiaGu,YueDuShenShe,34-24,34,
1295,3295,1507|1508,90,ShenZhiXiaGu,YueDuShenShe,34-25,34,
1296,3296,1509|1510,90,ShenZhiXiaGu,YueDuShenShe,34-26,34,
1297,3297,1511|1512,90,ShenZhiXiaGu,YueDuShenShe,34-27,34,
1298,3298,1513|1514,90,ShenZhiXiaGu,YueDuShenShe,34-28,34,
1299,3299,1505|1506,90,ShenZhiXiaGu,YueDuShenShe,34-29,34,
1300,3300,1507|1508,90,ShenZhiXiaGu,YueDuShenShe,34-30,34,5:3000049:1
1301,3301,1509|1510,90,XieShenCangShenChu,YueDuShenShe,35-1,35,
1302,3302,1511|1512,90,XieShenCangShenChu,YueDuShenShe,35-2,35,
1303,3303,1513|1514,90,XieShenCangShenChu,YueDuShenShe,35-3,35,
1304,3304,1505|1506,90,XieShenCangShenChu,YueDuShenShe,35-4,35,
1305,3305,1507|1508,90,XieShenCangShenChu,YueDuShenShe,35-5,35,
1306,3306,1509|1510,90,XieShenCangShenChu,YueDuShenShe,35-6,35,
1307,3307,1511|1512,90,XieShenCangShenChu,YueDuShenShe,35-7,35,
1308,3308,1513|1514,90,XieShenCangShenChu,YueDuShenShe,35-8,35,
1309,3309,1515|1516,90,XieShenCangShenChu,YueDuShenShe,35-9,35,
1310,3310,1517|1518,90,XieShenCangShenChu,YueDuShenShe,35-10,35,3:1140:5
1311,3311,1519|1520,90,XieShenCangShenChu,YueDuShenShe,35-11,35,
1312,3312,1521|1522,90,XieShenCangShenChu,YueDuShenShe,35-12,35,
1313,3313,1523|1524,90,XieShenCangShenChu,YueDuShenShe,35-13,35,
1314,3314,1515|1516,90,XieShenCangShenChu,YueDuShenShe,35-14,35,
1315,3315,1517|1518,90,XieShenCangShenChu,YueDuShenShe,35-15,35,
1316,3316,1519|1520,90,XieShenCangShenChu,YueDuShenShe,35-16,35,
1317,3317,1521|1522,90,XieShenCangShenChu,YueDuShenShe,35-17,35,
1318,3318,1523|1524,90,XieShenCangShenChu,YueDuShenShe,35-18,35,
1319,3319,1515|1516,90,XieShenCangShenChu,YueDuShenShe,35-19,35,
1320,3320,1517|1518,90,XieShenCangShenChu,YueDuShenShe,35-20,35,1:2:100
1321,3321,1519|1520,90,XieShenCangShenChu,YueDuShenShe,35-21,35,
1322,3322,1521|1522,90,XieShenCangShenChu,YueDuShenShe,35-22,35,
1323,3323,1523|1524,90,XieShenCangShenChu,YueDuShenShe,35-23,35,
1324,3324,1515|1516,90,XieShenCangShenChu,YueDuShenShe,35-24,35,
1325,3325,1517|1518,90,XieShenCangShenChu,YueDuShenShe,35-25,35,
1326,3326,1519|1520,90,XieShenCangShenChu,YueDuShenShe,35-26,35,
1327,3327,1521|1522,90,XieShenCangShenChu,YueDuShenShe,35-27,35,
1328,3328,1523|1524,90,XieShenCangShenChu,YueDuShenShe,35-28,35,
1329,3329,1515|1516,90,XieShenCangShenChu,YueDuShenShe,35-29,35,
1330,3330,1517|1518,90,XieShenCangShenChu,YueDuShenShe,35-30,35,5:3000049:1
1331,3331,1519|1520,90,RanShaoLianYu,YueDuShenShe,36-1,36,
1332,3332,1521|1522,90,RanShaoLianYu,YueDuShenShe,36-2,36,
1333,3333,1523|1524,90,RanShaoLianYu,YueDuShenShe,36-3,36,
1334,3334,1515|1516,90,RanShaoLianYu,YueDuShenShe,36-4,36,
1335,3335,1517|1518,90,RanShaoLianYu,YueDuShenShe,36-5,36,
1336,3336,1519|1520,90,RanShaoLianYu,YueDuShenShe,36-6,36,
1337,3337,1521|1522,90,RanShaoLianYu,YueDuShenShe,36-7,36,
1338,3338,1523|1524,90,RanShaoLianYu,YueDuShenShe,36-8,36,
1339,3339,1515|1516,90,RanShaoLianYu,YueDuShenShe,36-9,36,
1340,3340,1517|1518,90,RanShaoLianYu,YueDuShenShe,36-10,36,3:1141:5
1341,3341,1519|1520,90,RanShaoLianYu,YueDuShenShe,36-11,36,
1342,3342,1521|1522,90,RanShaoLianYu,YueDuShenShe,36-12,36,
1343,3343,1523|1524,90,RanShaoLianYu,YueDuShenShe,36-13,36,
1344,3344,1515|1516,90,RanShaoLianYu,YueDuShenShe,36-14,36,
1345,3345,1517|1518,90,RanShaoLianYu,YueDuShenShe,36-15,36,
1346,3346,1519|1520,90,RanShaoLianYu,YueDuShenShe,36-16,36,
1347,3347,1521|1522,90,RanShaoLianYu,YueDuShenShe,36-17,36,
1348,3348,1523|1524,90,RanShaoLianYu,YueDuShenShe,36-18,36,
1349,3349,1515|1516,90,RanShaoLianYu,YueDuShenShe,36-19,36,
1350,3350,1517|1518,90,RanShaoLianYu,YueDuShenShe,36-20,36,1:2:100
1351,3351,1519|1520,90,RanShaoLianYu,YueDuShenShe,36-21,36,
1352,3352,1521|1522,90,RanShaoLianYu,YueDuShenShe,36-22,36,
1353,3353,1523|1524,90,RanShaoLianYu,YueDuShenShe,36-23,36,
1354,3354,1515|1516,90,RanShaoLianYu,YueDuShenShe,36-24,36,
1355,3355,1517|1518,90,RanShaoLianYu,YueDuShenShe,36-25,36,
1356,3356,1519|1520,90,RanShaoLianYu,YueDuShenShe,36-26,36,
1357,3357,1521|1522,90,RanShaoLianYu,YueDuShenShe,36-27,36,
1358,3358,1523|1524,90,RanShaoLianYu,YueDuShenShe,36-28,36,
1359,3359,1521|1522,90,RanShaoLianYu,YueDuShenShe,36-29,36,
1360,3360,1523|1524,90,RanShaoLianYu,YueDuShenShe,36-30,36,5:3000049:1
1361,3361,1525|1526,90,DaJinZiTa,YueDuShenShe,37-1,37,
1362,3362,1527|1528,90,DaJinZiTa,YueDuShenShe,37-2,37,
1363,3363,1529|1530,90,DaJinZiTa,YueDuShenShe,37-3,37,
1364,3364,1531|1532,90,DaJinZiTa,YueDuShenShe,37-4,37,
1365,3365,1533|1534,90,DaJinZiTa,YueDuShenShe,37-5,37,
1366,3366,1535|1536,90,DaJinZiTa,YueDuShenShe,37-6,37,
1367,3367,1537|1538,90,DaJinZiTa,YueDuShenShe,37-7,37,
1368,3368,1539|1540,90,DaJinZiTa,YueDuShenShe,37-8,37,
1369,3369,1541|1542,90,DaJinZiTa,YueDuShenShe,37-9,37,
1370,3370,1543|1544,90,DaJinZiTa,YueDuShenShe,37-10,37,3:1142:5
1371,3371,1545|1546,90,DaJinZiTa,YueDuShenShe,37-11,37,
1372,3372,1547|1548,90,DaJinZiTa,YueDuShenShe,37-12,37,
1373,3373,1549|1550,90,DaJinZiTa,YueDuShenShe,37-13,37,
1374,3374,1551|1552,90,DaJinZiTa,YueDuShenShe,37-14,37,
1375,3375,1553|1554,90,DaJinZiTa,YueDuShenShe,37-15,37,
1376,3376,1555|1556,90,DaJinZiTa,YueDuShenShe,37-16,37,
1377,3377,1557|1558,90,DaJinZiTa,YueDuShenShe,37-17,37,
1378,3378,1559|1560,90,DaJinZiTa,YueDuShenShe,37-18,37,
1379,3379,1561|1562,90,DaJinZiTa,YueDuShenShe,37-19,37,
1380,3380,1563|1564,90,DaJinZiTa,YueDuShenShe,37-20,37,5:3000006:100
1381,3381,1565|1566,90,DaJinZiTa,YueDuShenShe,37-21,37,
1382,3382,1567|1568,90,DaJinZiTa,YueDuShenShe,37-22,37,
1383,3383,1569|1570,90,DaJinZiTa,YueDuShenShe,37-23,37,
1384,3384,1571|1572,90,DaJinZiTa,YueDuShenShe,37-24,37,
1385,3385,1573|1574,90,DaJinZiTa,YueDuShenShe,37-25,37,
1386,3386,1575|1576,90,DaJinZiTa,YueDuShenShe,37-26,37,
1387,3387,1577|1578,90,DaJinZiTa,YueDuShenShe,37-27,37,
1388,3388,1579|1580,90,DaJinZiTa,YueDuShenShe,37-28,37,
1389,3389,1581|1582,90,DaJinZiTa,YueDuShenShe,37-29,37,
1390,3390,1583|1584,90,DaJinZiTa,YueDuShenShe,37-30,37,5:2000006:1
1391,3391,1585|1586,90,DaJinZiTa,YueDuShenShe,37-31,37,
1392,3392,1587|1588,90,DaJinZiTa,YueDuShenShe,37-32,37,
1393,3393,1589|1590,90,DaJinZiTa,YueDuShenShe,37-33,37,
1394,3394,1591|1592,90,DaJinZiTa,YueDuShenShe,37-34,37,
1395,3395,1593|1594,90,DaJinZiTa,YueDuShenShe,37-35,37,
1396,3396,1595|1596,90,DaJinZiTa,YueDuShenShe,37-36,37,
1397,3397,1597|1598,90,DaJinZiTa,YueDuShenShe,37-37,37,
1398,3398,1599|1600,90,DaJinZiTa,YueDuShenShe,37-38,37,
1399,3399,1525|1526,90,DaJinZiTa,YueDuShenShe,37-39,37,
1400,3400,1527|1528,90,DaJinZiTa,YueDuShenShe,37-40,37,1:2:100
1401,3401,1529|1530,90,DaJinZiTa,YueDuShenShe,37-41,37,
1402,3402,1531|1532,90,DaJinZiTa,YueDuShenShe,37-42,37,
1403,3403,1533|1534,90,DaJinZiTa,YueDuShenShe,37-43,37,
1404,3404,1535|1536,90,DaJinZiTa,YueDuShenShe,37-44,37,
1405,3405,1537|1538,90,DaJinZiTa,YueDuShenShe,37-45,37,
1406,3406,1539|1540,90,DaJinZiTa,YueDuShenShe,37-46,37,
1407,3407,1541|1542,90,DaJinZiTa,YueDuShenShe,37-47,37,
1408,3408,1543|1544,90,DaJinZiTa,YueDuShenShe,37-48,37,
1409,3409,1545|1546,90,DaJinZiTa,YueDuShenShe,37-49,37,
1410,3410,1547|1548,90,DaJinZiTa,YueDuShenShe,37-50,37,5:3000049:1
1411,3411,1549|1550,90,DaJinZiTa,YueDuShenShe,37-51,37,
1412,3412,1551|1552,90,DaJinZiTa,YueDuShenShe,37-52,37,
1413,3413,1553|1554,90,DaJinZiTa,YueDuShenShe,37-53,37,
1414,3414,1555|1556,90,DaJinZiTa,YueDuShenShe,37-54,37,
1415,3415,1557|1558,90,DaJinZiTa,YueDuShenShe,37-55,37,
1416,3416,1559|1560,90,DaJinZiTa,YueDuShenShe,37-56,37,
1417,3417,1561|1562,90,DaJinZiTa,YueDuShenShe,37-57,37,
1418,3418,1563|1564,90,DaJinZiTa,YueDuShenShe,37-58,37,
1419,3419,1565|1566,90,DaJinZiTa,YueDuShenShe,37-59,37,
1420,3420,1567|1568,90,DaJinZiTa,YueDuShenShe,37-60,37,5:1000008:1
1421,3421,1569|1570,90,DaJinZiTa,YueDuShenShe,37-61,37,
1422,3422,1571|1572,90,DaJinZiTa,YueDuShenShe,37-62,37,
1423,3423,1573|1574,90,DaJinZiTa,YueDuShenShe,37-63,37,
1424,3424,1575|1576,90,DaJinZiTa,YueDuShenShe,37-64,37,
1425,3425,1577|1578,90,DaJinZiTa,YueDuShenShe,37-65,37,
1426,3426,1579|1580,90,DaJinZiTa,YueDuShenShe,37-66,37,
1427,3427,1581|1582,90,DaJinZiTa,YueDuShenShe,37-67,37,
1428,3428,1583|1584,90,DaJinZiTa,YueDuShenShe,37-68,37,
1429,3429,1585|1586,90,DaJinZiTa,YueDuShenShe,37-69,37,
1430,3430,1587|1588,90,DaJinZiTa,YueDuShenShe,37-70,37,5:3000006:100
1431,3431,1589|1590,90,DaJinZiTa,YueDuShenShe,37-71,37,
1432,3432,1591|1592,90,DaJinZiTa,YueDuShenShe,37-72,37,
1433,3433,1593|1594,90,DaJinZiTa,YueDuShenShe,37-73,37,
1434,3434,1595|1596,90,DaJinZiTa,YueDuShenShe,37-74,37,
1435,3435,1597|1598,90,DaJinZiTa,YueDuShenShe,37-75,37,
1436,3436,1599|1600,90,DaJinZiTa,YueDuShenShe,37-76,37,
1437,3437,1525|1526,90,DaJinZiTa,YueDuShenShe,37-77,37,
1438,3438,1527|1528,90,DaJinZiTa,YueDuShenShe,37-78,37,
1439,3439,1529|1530,90,DaJinZiTa,YueDuShenShe,37-79,37,
1440,3440,1531|1532,90,DaJinZiTa,YueDuShenShe,37-80,37,5:2000006:1
1441,3441,1533|1534,90,DaJinZiTa,YueDuShenShe,37-81,37,
1442,3442,1535|1536,90,DaJinZiTa,YueDuShenShe,37-82,37,
1443,3443,1537|1538,90,DaJinZiTa,YueDuShenShe,37-83,37,
1444,3444,1539|1540,90,DaJinZiTa,YueDuShenShe,37-84,37,
1445,3445,1541|1542,90,DaJinZiTa,YueDuShenShe,37-85,37,
1446,3446,1543|1544,90,DaJinZiTa,YueDuShenShe,37-86,37,
1447,3447,1545|1546,90,DaJinZiTa,YueDuShenShe,37-87,37,
1448,3448,1547|1548,90,DaJinZiTa,YueDuShenShe,37-88,37,
1449,3449,1549|1550,90,DaJinZiTa,YueDuShenShe,37-89,37,
1450,3450,1551|1552,90,DaJinZiTa,YueDuShenShe,37-90,37,1:2:100
1451,3451,1553|1554,90,DaJinZiTa,YueDuShenShe,37-91,37,
1452,3452,1555|1556,90,DaJinZiTa,YueDuShenShe,37-92,37,
1453,3453,1557|1558,90,DaJinZiTa,YueDuShenShe,37-93,37,
1454,3454,1559|1560,90,DaJinZiTa,YueDuShenShe,37-94,37,
1455,3455,1561|1562,90,DaJinZiTa,YueDuShenShe,37-95,37,
1456,3456,1563|1564,90,DaJinZiTa,YueDuShenShe,37-96,37,
1457,3457,1565|1566,90,DaJinZiTa,YueDuShenShe,37-97,37,
1458,3458,1567|1568,90,DaJinZiTa,YueDuShenShe,37-98,37,
1459,3459,1569|1570,90,DaJinZiTa,YueDuShenShe,37-99,37,
1460,3460,1571|1572,90,DaJinZiTa,YueDuShenShe,37-100,37,5:3000049:1
1461,3461,1573|1574,90,ShenZhiXiaGu,YueDuShenShe,38-1,38,
1462,3462,1575|1576,90,ShenZhiXiaGu,YueDuShenShe,38-2,38,
1463,3463,1577|1578,90,ShenZhiXiaGu,YueDuShenShe,38-3,38,
1464,3464,1579|1580,90,ShenZhiXiaGu,YueDuShenShe,38-4,38,
1465,3465,1581|1582,90,ShenZhiXiaGu,YueDuShenShe,38-5,38,
1466,3466,1583|1584,90,ShenZhiXiaGu,YueDuShenShe,38-6,38,
1467,3467,1585|1586,90,ShenZhiXiaGu,YueDuShenShe,38-7,38,
1468,3468,1587|1588,90,ShenZhiXiaGu,YueDuShenShe,38-8,38,
1469,3469,1589|1590,90,ShenZhiXiaGu,YueDuShenShe,38-9,38,
1470,3470,1591|1592,90,ShenZhiXiaGu,YueDuShenShe,38-10,38,3:1143:5
1471,3471,1593|1594,90,ShenZhiXiaGu,YueDuShenShe,38-11,38,
1472,3472,1595|1596,90,ShenZhiXiaGu,YueDuShenShe,38-12,38,
