dialog_id,next_dialog_id,switch_id,bg,bgm,skippable,character_spine,character_review_spine,character_position,character_name,dialog,voice,text_anchor,delay
20600205,-1,,TianZhaoShenShe-Combined,,1,AD2,HFSTS0,2,Odin,"Go and see Hera, I'm looking forward to her expression when she sees you fully awakened.",,0,0
20600301,20600302,,TianZhaoShenShe-Combined,,1,HDS2,HL0,2,Hades,"Freyja from Northern Europe... We knew you would come, but we didn't expect to be so soon...",,0,0
20600302,20600303,,TianZhaoShenShe-Combined,,1,FLY_UR,HFSTS0,1,Freyja,"Your Excellency Hera, main god of Greece once invited me. I did not intend to miss the appointment.",,0,0
20600303,20600304,,TianZhaoShenShe-Combined,,1,HL_UR,HL0,2,Hera,"I have been waiting for you for a long time, and I have always wanted to find out how strong a heroine with overwhileming power is.",,0,0
20600304,20600305,,TianZhaoShenShe-Combined,,1,FLY_UR,HFSTS0,1,Freyja,"If I win, I hope to suspend the conflict between each other due to the struggle for human faith.",,0,0
20600305,-1,,TianZhaoShenShe-Combined,,1,HL_UR,HL0,2,Hera,"No problem, but if you lose, you must be my most loyal guard!",,0,0
20600401,20600402,,TianZhaoShenShe-Combined,,1,HDS2,HFSTS0,2,Hades,Hmm…We've been careless... It's a regrettable result...,,0,0
20600402,20600403,,TianZhaoShenShe-Combined,,1,FLY_UR,HL0,1,Freyja,"The outcome is obvious, your excellency Hera, I hope you can fulfill the promise, and I will keep this promise in mind.",,0,0
20600403,20600404,,TianZhaoShenShe-Combined,,1,HL_UR,HFSTS0,2,Hera,"Northern Europe has the sword of Freyja and the shield of Heimdall, and there is no flaw.",,0,0
20600404,20600405,,TianZhaoShenShe-Combined,,1,HDS2,HL0,2,Hades,At least I know very well that this incarnation of war and love is not the same kind of person as me...,,0,0
20600405,-1,,TianZhaoShenShe-Combined,,1,HL_UR,HFSTS0,2,Hera,"Heh... War and love... After all, it is something I can't reach…",,0,0
20670101,20670102,,TianZhaoShenShe-Combined,,1,QBT_UR,HL0,2,Cupid,"The goddes of the East seem to like to live alone, right?",,0,0
20670102,20670103,,TianZhaoShenShe-Combined,,1,CE_UR,HFSTS0,1,Chang'e,Eh? ! Is there such a thing? ! Why don't I think so?,,0,0
20670103,20670104,,TianZhaoShenShe-Combined,,1,FLY2,HL0,2,Freyja,"At least you, who have been in the Guanghan Palace for several thousand years, gave us this illusion.",,0,0
20670104,20670105,,TianZhaoShenShe-Combined,,1,CE_UR,HFSTS0,1,Chang'e,"In fact, it’s just that the Eastern goddes don’t like being disturbed when they are practicing.",,0,0
20670105,-1,,TianZhaoShenShe-Combined,,1,FLY2,HL0,2,Freyja,Oh? Yeah? Then let us take a look at the results of your practice!,,0,0
20670201,20670202,,TianZhaoShenShe-Combined,,1,QBT_UR,HFSTS0,2,Cupid,Your rabbit is more fierce than you in a fight... This really surprised me...,,0,0
20670202,20670203,,TianZhaoShenShe-Combined,,1,FLY2,HL0,2,Freyja,"It is a good tactic to accumulate magic power on the opponent first, and then let the Jade hare detonate.",,0,0
20670203,20670204,,TianZhaoShenShe-Combined,,1,CE_UR,HFSTS0,1,Chang'e,Hmm...I prefer to cooperate with Jade hare to defeat opponents rather than protracted confrontation.,,0,0
20670204,20670205,,TianZhaoShenShe-Combined,,1,FLY2,HL0,2,Freyja,"With such a powerful companion like Jade hare, you can even compete with Nuwa.",,0,0
20670205,-1,,TianZhaoShenShe-Combined,,1,CE_UR,HFSTS0,1,Chang'e,"Nice reminder! I haven't returned to Kunlun Mountain for so long, and I should also go and say hello.",,0,0
20670301,20670302,,TianZhaoShenShe-Combined,,1,HSZR2,HL0,2,Zhu Rong,"Chang'e? It's you? ! Since you left Kunlun Mountain, we haven't seen each other for thousands of years!",,0,0
20670302,20670303,,TianZhaoShenShe-Combined,,1,HSZR2,HFSTS0,2,Zhu Rong,"Is it too boring in the Guanghan palace, so you want to come back to help us end this doomsday?",,0,0
20670303,20670304,,TianZhaoShenShe-Combined,,1,CE_UR,HL0,1,Chang'e,"I do have this idea, but I don’t know if I can do it…",,0,0
20670304,20670305,,TianZhaoShenShe-Combined,,1,FX2,HFSTS0,2,Fuxi,"Everything is uncertain, after a thousand years of practice, your abilities may have been beyond imagination.",,0,0
20670305,-1,,TianZhaoShenShe-Combined,,1,LHFR4,HL0,2,Nuwa,I think a trial should be the best proof.,,0,0
20670401,20670402,,TianZhaoShenShe-Combined,,1,HSZR2,HFSTS0,2,Zhu Rong,Ah! Stop it! I give up! This powerful explosive force makes me hard to resist...,,0,0
20670402,20670403,,TianZhaoShenShe-Combined,,1,FX2,HL0,2,Fuxi,Hmm…Accumulate first and then explode. It seems that the power of Yin and Yang is really powerful...,,0,0
20670403,20670404,,TianZhaoShenShe-Combined,,1,LHFR4,HFSTS0,2,Nuwa,"Your practice is impressive, and I hope this power can bring peace to the world.",,0,0
20670404,20670405,,TianZhaoShenShe-Combined,,1,CE_UR,HL0,1,Chang'e,I will try my best. I am actually very happy to be able to come back to Kunlun Mountain.,,0,0
20670405,-1,,TianZhaoShenShe-Combined,,1,CE_UR,HFSTS0,1,Chang'e,"After all, for thusands of years, my only accompanion in the Guanghan Palace is Jade hare, which is really frustrating.",,0,0
20680101,20680102,,TianZhaoShenShe-Combined,,1,CE_UR,HL0,2,Chang'e,"What is going on with this powerful aura, Moon Rabbit was so scared ...",,0,0
20680102,20680103,,TianZhaoShenShe-Combined,,1,AXL_UR,HFSTS0,1,Asura,"Eastern practitioners... You are not the one that I want to beat, let me pass here.",,0,0
20680103,20680104,,TianZhaoShenShe-Combined,,1,SQE_UR,HL0,2,Sim Cheong,Who are you? The Moon Palace is not a place where outsiders can enterl!,,0,0
20680104,20680105,,TianZhaoShenShe-Combined,,1,AXL_UR,HFSTS0,1,Asura,I'm the god of six wars - asura the lord of purgatory...,,0,0
20680105,-1,,TianZhaoShenShe-Combined,,1,BMH1,HL0,2,Himiko,"The dark vindictiveness you exude is extremely dangerous, I'm afraid that I can't stop you!",,0,0
20680201,20680202,,TianZhaoShenShe-Combined,,1,CE_UR,HFSTS0,2,Chang'e,Terrifying aura...Even the strongest people are inevitably afraid of...,,0,0
20680202,20680203,,TianZhaoShenShe-Combined,,1,SQE_UR,HL0,2,Sim Cheong,"Her intent to fight is like a barrier, as if it tightly locks our strength...",,0,0
20680203,20680204,,TianZhaoShenShe-Combined,,1,BMH1,HFSTS0,2,Himiko,"Unbelievably, her companion can use this kind of enchantment to become powerful...",,0,0
20680204,20680205,,TianZhaoShenShe-Combined,,1,AXL_UR,HL0,1,Asura,"It seems that the strongest in the human world is not here, which is really regrettable.",,0,0
20680205,-1,,TianZhaoShenShe-Combined,,1,BMH1,HFSTS0,2,Himiko,Her power is too dangerous! We better inform the other gods of the six gods!,,0,0
20680301,20680302,,TianZhaoShenShe-Combined,,1,HMDE_UR,HL0,2,Heimdall,"OMG! Is she the guy that Sim Cheong, Chang'e and Himiko said?",,0,0
20680302,20680303,,TianZhaoShenShe-Combined,,1,FLY2,HFSTS0,2,Freyja,The vindictiveness you exude makes people feel uneasy. Can you tell me why you are here?,,0,0
20680303,20680304,,TianZhaoShenShe-Combined,,1,AXL_UR,HL0,1,Asura,I was born for disputes and judgments. My purpose is challenging the strongest in the human world...,,0,0
20680304,20680305,,TianZhaoShenShe-Combined,,1,AXL_UR,HFSTS0,1,Asura,"Your fighting spirit excites me, and I will enjoy the pleasure of this contest...",,0,0
20680305,-1,,TianZhaoShenShe-Combined,,1,FLY2,HL0,2,Freyja,"What a provocative guy, as the god of war, I will not show mercy!",,0,0
20680401,20680402,,TianZhaoShenShe-Combined,,1,FLY2,HFSTS0,2,Freyja,Heh... It seems that fighting with you is indeed an addictive thing.,,0,0
20680402,20680403,,TianZhaoShenShe-Combined,,1,HMDE_UR,HL0,2,Heimdall,"I'm taking care of it, your ability to dominate the will to fight is indeed not trivial...",,0,0
20680403,20680404,,TianZhaoShenShe-Combined,,1,AXL_UR,HFSTS0,1,Asura,"What a satisfying battle, but unfortunately you are not the strongest in my ideals.",,0,0
20680404,20680405,,TianZhaoShenShe-Combined,,1,FLY2,HL0,2,Freyja,There is someone I think you will be interested in. She is the commander and leader of the gods.,,0,0
20680405,-1,,TianZhaoShenShe-Combined,,1,AXL_UR,HFSTS0,1,Asura,Is that the human girl in the rumor? I should enjoy fighting with her...,,0,0
20540101,20540102,,ShenNvQiSuo,,1,WN0,HL0,2,Izu Dancer,Enmusubi? Is it my illusion? Your godhead is much more powerful than before? !,,0,0
20540102,20540103,,ShenNvQiSuo,,1,ZRNZ_UR,HFSTS0,1,Enmusubi,"Indeed, it is better to say that I am here to ask you why.",,0,0
20540103,20540104,,ShenNvQiSuo,,1,YXNM0,HL0,2,Izanami,It's not so much a powerful godhead... it's the power of faith...,,0,0
20540104,20540105,,ShenNvQiSuo,,1,ZRNZ_UR,HFSTS0,1,Enmusubi,"So, this is the power that is born from people's believes in destiny?",,0,0
20540105,-1,,ShenNvQiSuo,,1,TZDS0,HL0,2,Amaterasu,There is no conclusion by just guessing. Perhaps a battle can explain many problems.,,0,0
20540201,20540202,,ShenNvQiSuo,,1,YXNM0,HFSTS0,2,Izanami,It seems that this power can give a strong encouragement to the friendly and mess up hostile's minds.,,0,0
20540202,20540203,,ShenNvQiSuo,,1,TZDS0,HL0,2,Amaterasu,Your new godhead is not derived from popular belief...but a unique person.,,0,0
20540203,20540204,,ShenNvQiSuo,,1,ZRNZ_UR,HFSTS0,1,Enmusubi,Someone unique? what do you mean……,,0,0
20540204,20540205,,ShenNvQiSuo,,1,WN0,HL0,2,Izu Dancer,"As the god who controls fate, she has had her own fate?",,0,0
20540205,-1,,ShenNvQiSuo,,1,YXNM0,HFSTS0,2,Izanami,"I think Hera, who is also in control of fate, may be able to give you a perfect explanation……",,0,0
20540301,20540302,,ShenNvQiSuo,,1,YKLS_UR,HL0,2,Icarus,So... why is the god of fate of Yamato interested in visiting Greece?,,0,0
20540302,20540303,,ShenNvQiSuo,,1,ZRNZ_UR,HFSTS0,1,Enmusubi,"Under the guidance of Amaterasu, I came to Hera for an explanation of a problem.",,0,0
20540303,20540304,,ShenNvQiSuo,,1,YKLS_UR,HL0,2,Icarus,"No, a party without proper preparation would not amuse Lord Hera",,0,0
20540304,20540305,,ShenNvQiSuo,,1,HL_UR,HFSTS0,2,Hera,"Don't be so serious, Icarus, I know why she is here.",,0,0
20540305,-1,,ShenNvQiSuo,,1,HL_UR,HL0,2,Hera,"But before revealing the answer, I want to see how powerful her awakening power is.",,0,0
20540401,20540402,,ShenNvQiSuo,,1,YKLS_UR,HFSTS0,2,Icarus,So confused...Your abilities seem to be stronger now…,,0,0
20540402,20540403,,ShenNvQiSuo,,1,ZRNZ_UR,HL0,1,Enmusubi,"Amaterasu said that my ability was awakened by some kind of strong longing, is it so?",,0,0
20540403,20540404,,ShenNvQiSuo,,1,HL_UR,HFSTS0,2,Hera,"Humph, it’s a statement that makes me jealous. To put it bluntly, someone fall in love with you.",,0,0
20540404,20540405,,ShenNvQiSuo,,1,ZRNZ_UR,HL0,1,Enmusubi,Ah? ! I never thought that someone would...,,0,0
20540405,-1,,ShenNvQiSuo,,1,HL_UR,HFSTS0,2,Hera,"Go find the guy who is tempted by you, his head is full of you now.",,0,0
20650101,20650102,,KunLunTianGong,,1,YWJ_UR,HL0,1,Gemini,"Well well, ever since we were exiled to the Eastern Continent, we have never remembered the past.",,0,0
20650102,20650103,,KunLunTianGong,,1,HYJ0,HFSTS0,2,Princess Kaguya,Ara? Are the two children most beloved by the Eastern goddesses also in the rebellious period?,,0,0
20650103,20650104,,KunLunTianGong,,1,YWJ_UR,HL0,1,Gemini,We just want to know where exactly we were from...,,0,0
20650104,20650105,,KunLunTianGong,,1,SQE_UR,HFSTS0,2,Sim Cheong,"I remember Amaterasu, you... seem to know their origins?",,0,0
20650105,-1,,KunLunTianGong,,1,TZDS0,HL0,2,Amaterasu,"Yes, but I want to see if you already have the qualifications to face the memories.",,0,0
20650201,20650202,,KunLunTianGong,,1,HYJ0,HFSTS0,2,Princess Kaguya,"It really surprised me, I thought you would attack indiscriminately and uncooperatively as before.",,0,0
20650202,20650203,,KunLunTianGong,,1,HYJ0,HL0,2,Princess Kaguya,"Unexpectedly, now, the degree of your tacit understanding has been impressive.",,0,0
20650203,20650204,,KunLunTianGong,,1,YWJ_UR,HFSTS0,1,Gemini,"We were also surprised, as if the two souls were merged into one.",,0,0
20650204,20650205,,KunLunTianGong,,1,SQE_UR,HL0,2,Sim Cheong,"Being able to take into account both offense and defense, combining each other's strengths with tactics, impressive!",,0,0
20650205,-1,,KunLunTianGong,,1,TZDS0,HFSTS0,2,Amaterasu,It seems that it’s time for you to touch your own memories. Go to Northern Europe and ask Freyja.,,0,0
20650301,20650302,,KunLunTianGong,,1,FLY_UR,HL0,2,Freyja,"I foresee your arrival, but I cannot let you pass.",,0,0
20650302,20650303,,KunLunTianGong,,1,YWJ_UR,HFSTS0,1,Gemini,We are just here to find our own past memories. Do you know anything about it?,,0,0
20650303,20650304,,KunLunTianGong,,1,FLY_UR,HL0,2,Freyja,"The Frost Queen, who has no emotions, is the source of fate that you are looking for...",,0,0
20650304,20650305,,KunLunTianGong,,1,FLY_UR,HFSTS0,2,Freyja,She is the one who sealed your memory and banished you to the east.,,0,0
20650305,-1,,KunLunTianGong,,1,YWJ_UR,HL0,1,Gemini,"Frost Dragon? Well, we must see her no matter what, please step aside!",,0,0
20650401,20650402,,KunLunTianGong,,1,FLY_UR,HFSTS0,2,Freyja,Humph... two interesting girls...,,0,0
20650402,20650403,,KunLunTianGong,,1,FLY_UR,HL0,2,Freyja,"Unexpectedly, the former enemies have now become tacit companions...",,0,0
20650403,20650404,,KunLunTianGong,,1,YWJ_UR,HFSTS0,1,Gemini,You did not use all your strength to stop us...,,0,0
20650404,20650405,,KunLunTianGong,,1,FLY_UR,HL0,2,Freyja,"Even if I fight with all my strength, I may not be able to overcome the fetters between you now.",,0,0
20650405,-1,,KunLunTianGong,,1,FLY_UR,HFSTS0,2,Freyja,"Go meet your creator, she will tell you everything...",,0,0
20650501,20650502,,KunLunTianGong,,1,LB_UR,HL0,2,Frost Dragon,Are you... the twins who transformed from the eternal ice of Northern Europe?,,0,0
20650502,20650503,,KunLunTianGong,,1,YWJ_UR,HFSTS0,1,Gemini,"We don't know who we are, it's better to say that's what we are here for.",,0,0
20650503,20650504,,KunLunTianGong,,1,LB_UR,HL0,2,Frost Dragon,Your existence will bring disaster to the world...I can't let you leave again...,,0,0
20650504,20650505,,KunLunTianGong,,1,LB_UR,HFSTS0,2,Frost Dragon,"But now your destiny seems to have changed, if you beat me...",,0,0
20650505,-1,,KunLunTianGong,,1,LB_UR,HL0,2,Frost Dragon,"I will tell you all the truth, and your past...",,0,0
20650601,20650602,,KunLunTianGong,,1,YWJ_UR,HFSTS0,1,Gemini,"Tell us, what kind of past we have...",,0,0
20650602,20650603,,KunLunTianGong,,1,LB_UR,HL0,2,Frost Dragon,"The twins in the mirror fell in love with the same person who looked into the mirror, and their jealousy turned them into enemies.",,0,0
20650603,20650604,,KunLunTianGong,,1,LB_UR,HFSTS0,2,Frost Dragon,"The curse is condensed in the mirror, and the memory disappears in their minds...",,0,0
20650604,20650605,,KunLunTianGong,,1,LB_UR,HL0,2,Frost Dragon,"Now, the person outside the mirror is no longer there, and the sisters have recovered the fetters they once had...",,0,0
20650605,-1,,KunLunTianGong,,1,LB_UR,HFSTS0,2,Frost Dragon,"Fate has always been obscure, think about it by yourself, you will understand it one day.",,0,0
20690101,20690102,,PanDuoLaShenMiao,,1,YDN_UR,HL0,1,Athena,This isn’t Olympus. It seems like I have been sent to a wrong place...,,0,0
20690102,20690103,,PanDuoLaShenMiao,,1,YWJ_UR,HFSTS0,2,Gemini,Um? From what we’ve seen...you must be...the angel of wisdom in Greece.,,0,0
20690103,20690104,,PanDuoLaShenMiao,,1,YDN_UR,HL0,1,Athena,"I can feel that your godhead is very powerful, but you’re not the orthodox gods.",,0,0
20690104,20690105,,PanDuoLaShenMiao,,1,YWJ_UR,HFSTS0,2,Gemini,"It’s not important whether we are orthodox or not, but we are the border guards of this sanctuary.",,0,0
20690105,-1,,PanDuoLaShenMiao,,1,YDN_UR,HL0,1,Athena,"So as the guards, it's our duty to see you off safely from here...",,0,0
20690201,20690202,,PanDuoLaShenMiao,,1,YDN_UR,HFSTS0,1,Athena,"But actually, your methods are not safe enough, are you?",,0,0
20690202,20690203,,PanDuoLaShenMiao,,1,YWJ_UR,HL0,2,Gemini,"Indeed, your combat power and tactics on the battle is extremely impressive.",,0,0
20690203,20690204,,PanDuoLaShenMiao,,1,YDN_UR,HFSTS0,1,Athena,"It's always best to break the core of your opponent's team, and I know that clearly as a commander.",,0,0
20690204,20690205,,PanDuoLaShenMiao,,1,YWJ_UR,HL0,2,Gemini,"By the way, I guess that you’re looking for the Greek companions. I would like to apologize for my impoliteness...",,0,0
20690205,-1,,PanDuoLaShenMiao,,1,YWJ_UR,HFSTS0,2,Gemini,Just let us do you a favor. Do you think opening a portal could help you?,,0,0
20690301,20690302,,PanDuoLaShenMiao,,1,YKLS_UR,HL0,2,Icarus,"Athena...?! Gosh, Lord Zeus, am I just dreaming?!",,0,0
20690302,20690303,,PanDuoLaShenMiao,,1,HDS0,HFSTS0,2,Hades,I’m so disappointed that you’re not stuck in the divine realm forever.,,0,0
20690303,20690304,,PanDuoLaShenMiao,,1,YDN_UR,HL0,1,Athena,"Time is cruel. Obviously, my wisdom has fallen out of the favor with the gods.",,0,0
20690304,20690305,,PanDuoLaShenMiao,,1,KES_UR,HFSTS0,2,Chaos,"No, please. Perhaps we can know you again on the battle, dear.",,0,0
20690305,-1,,PanDuoLaShenMiao,,1,HL_UR,HL0,2,Hera,"Come on, as the Greek lord god, I cannot wait to see how powerful you are now.",,0,0
20690401,20690402,,PanDuoLaShenMiao,,1,YKLS_UR,HFSTS0,2,Icarus,"Reverse the adverse situation brought by the opponent, and then fiercely lash back at the enemy.",,0,0
20690402,20690403,,PanDuoLaShenMiao,,1,YDN_UR,HL0,1,Athena,Don't you feel familiar? It was my most effective tactical strategy on the battle.,,0,0
