sid,type,is_normal,kill_enemy_trigger,cause_damage_trigger,before_fight_trigger,action_trigger,die_trigger,after_action_trigger,mp_cost,eid,open_level,show_popup,adjust_target_position,prepare_anim,skill_anim,multi_target_spacing_time,name,icon,info,frame_id
225511001,2,0,0,0,0,0,0,0,0,225511101,1,1,0,,,0,灰烬使者EX,15541.png,暴击值+20%，吸血+12%,1
225512001,2,0,0,0,0,0,0,0,0,225512101,1,1,0,,,0,龙族血统EX,15542.png,物抗+25%，魔抗+25%,1
225513001,2,0,0,0,0,0,0,0,0,225513101,1,1,0,,,0,火焰龙鳞EX,15543.png,防御+35%，攻击力+30%,1
225514001,2,0,0,0,0,0,0,0,0,225514101,1,1,0,,,0,远古龙威EX,15544.png,攻击力+50%,1
215611001,2,0,0,0,0,0,0,0,0,215611101,1,1,0,,,0,金色闪光,15612.png,攻击力+15%，吸血+10%,0
215612001,2,0,0,0,0,0,0,0,0,215612101,1,1,0,,,0,龙族血统,15613.png,物抗+20%，魔抗+20%,0
215613001,2,0,0,0,0,0,0,0,0,215613101,1,1,0,,,0,雷电掌控,15614.png,防御+25%，攻击力+25%,0
215614001,2,0,0,0,0,0,0,0,0,215614101,1,1,0,,,0,狂暴之灵,15611.png,暴击伤害+100%,0
225611001,2,0,0,0,0,0,0,0,0,225611101,1,1,0,,,0,金色闪光EX,15641.png,攻击力+20%，吸血+10%,1
225612001,2,0,0,0,0,0,0,0,0,225612101,1,1,0,,,0,龙族血统EX,15642.png,物抗+25%，魔抗+25%,1
225613001,2,0,0,0,0,0,0,0,0,225613101,1,1,0,,,0,雷电掌控EX,15643.png,防御+35%，攻击力+30%,1
225614001,2,0,0,0,0,0,0,0,0,225614101,1,1,0,,,0,狂暴之灵EX,15644.png,暴击伤害+150%,1
215811001,2,0,0,0,0,0,0,0,0,215811101,1,1,0,,,0,大智若愚,15811.png,最大生命值+5%，防御力+5%,0
215812001,2,0,0,0,0,0,0,0,0,215812101,1,1,0,,,0,勤勤恳恳,15812.png,最大生命值+10%，异常抵抗+10%,0
215813001,2,0,0,0,0,0,0,0,0,215813101,1,1,0,,,0,牛气冲天,15813.png,攻击力+15%，异常抵抗+15%,0
215814001,2,0,0,0,0,0,0,0,0,215814101,1,1,0,,,0,高大伟岸,15814.png,物抗+20%，魔抗+20%,0
215911001,2,0,0,0,0,0,0,0,0,215911101,1,1,0,,,0,春风雨露,15911.png,攻击力+15%，暴击值+10%,0
215912001,2,0,0,0,0,0,0,0,0,215912101,1,1,0,,,0,娇媚猫灵,15912.png,物抗+20%，魔抗+20%,0
215913001,2,0,0,0,0,0,0,0,0,215913101,1,1,0,,,0,苍鹭之羽,15913.png,最大生命值+25%，吸血+10%,0
215914001,2,0,0,0,0,0,0,0,0,215914101,1,1,0,,,0,战斗姿态,15914.png,攻击力+35%,0
225911001,2,0,0,0,0,0,0,0,0,225911101,1,1,0,,,0,春风雨露EX,15941.png,攻击力+20%，暴击值+10%,1
225912001,2,0,0,0,0,0,0,0,0,225912101,1,1,0,,,0,娇媚猫灵EX,15942.png,物抗+25%，魔抗+25%,1
225913001,2,0,0,0,0,0,0,0,0,225913101,1,1,0,,,0,苍鹭之羽EX,15943.png,最大生命值+35%，吸血+15%,1
225914001,2,0,0,0,0,0,0,0,0,225914101,1,1,0,,,0,战斗姿态EX,15944.png,攻击力+50%，暴击值+10%,1
215711001,2,0,0,0,0,0,0,0,0,215711101,1,1,0,,,0,猫耳,15711.png,生命值+5%，攻击力+5%,0
215712001,2,0,0,0,0,0,0,0,0,215712101,1,1,0,,,0,乖巧,15712.png,魔抗+10%，物抗+10%,0
215713001,2,0,0,0,0,0,0,0,0,215713101,1,1,0,,,0,温顺,15713.png,防御力+15%，闪避值+15%,0
215714001,2,0,0,0,0,0,0,0,0,215714101,1,1,0,,,0,二尾,15714.png,攻击力+20%,0
216011001,2,0,0,0,0,0,0,0,0,216011101,1,1,0,,,0,质朴,16011.png,生命值+5%，攻击力+5%,0
216012001,2,0,0,0,0,0,0,0,0,216012101,1,1,0,,,0,懵懂,16012.png,魔抗+10%，物抗+10%,0
216013001,2,0,0,0,0,0,0,0,0,216013101,1,1,0,,,0,高雅,16013.png,防御力+15%，治疗量+25%,0
216014001,2,0,0,0,0,0,0,0,0,216014101,1,1,0,,,0,绚烂,16014.png,攻击力+15%，治疗量+25%,0
216111001,2,0,0,0,0,0,0,0,0,216111101,1,1,0,,,0,闲暇之余,16111.png,生命值+5%，攻击力+5%,0
216112001,2,0,0,0,0,0,0,0,0,216112101,1,1,0,,,0,美丽动人,16112.png,魔抗+10%，物抗+10%,0
216113001,2,0,0,0,0,0,0,0,0,216113101,1,1,0,,,0,天之羽衣,16113.png,防御力+15%，闪避值+15%,0
216114001,2,0,0,0,0,0,0,0,0,216114101,1,1,0,,,0,静谧时光,16114.png,攻击力增加20%，防御穿透+600,0
216411001,2,0,0,0,0,0,0,0,0,216411101,1,1,0,,,0,同与异,16511.png,攻击力+10%，生命值+10%,0
216412001,2,0,0,0,0,0,0,0,0,216412101,1,1,0,,,0,善与恶,16512.png,魔抗+15%，物抗+15%,0
216413001,2,0,0,0,0,0,0,0,0,216413101,1,1,0,,,0,空与实,16513.png,防御+25%，攻击+25%,0
216414001,2,0,0,0,0,0,0,0,0,216414101,1,1,0,,,0,光与影,16514.png,攻击力+25%，暴击伤害+30%,0
226411001,2,0,0,0,0,0,0,0,0,226411101,1,1,0,,,0,同与异EX,16541.png,攻击力+15%，生命值+10%,1
226412001,2,0,0,0,0,0,0,0,0,226412101,1,1,0,,,0,善与恶EX,16542.png,魔抗+20%，物抗+20%,1
226413001,2,0,0,0,0,0,0,0,0,226413101,1,1,0,,,0,空与实EX,16543.png,防御+35%，攻击+30%,1
226414001,2,0,0,0,0,0,0,0,0,226414101,1,1,0,,,0,光与影EX,16544.png,攻击力+30%，暴击伤害+60%,1
216211001,2,0,0,0,0,0,0,0,0,216211101,1,1,0,,,0,漂洋过海,16211.png,攻击力+10%，防御力+10%,0
216212001,2,0,0,0,0,0,0,0,0,216212101,1,1,0,,,0,体贴入微,16212.png,生命值+15%，物抗+15%,0
216213001,2,0,0,0,0,0,0,0,0,216213101,1,1,0,,,0,拨开迷雾,16213.png,异常抵抗+30%，魔抗+15%,0
216214001,2,0,0,0,0,0,0,0,0,216214101,1,1,0,,,0,追寻光明,16214.png,生命值+20%，攻击力+15%,0
226211001,2,0,0,0,0,0,0,0,0,226211101,1,1,0,,,0,漂洋过海EX,16241.png,攻击力+15%，防御力+15%,1
226212001,2,0,0,0,0,0,0,0,0,226212101,1,1,0,,,0,体贴入微EX,16242.png,生命值+20%，物抗+20%,1
226213001,2,0,0,0,0,0,0,0,0,226213101,1,1,0,,,0,拨开迷雾EX,16243.png,异常抵抗+40%，魔抗+20%,1
226214001,2,0,0,0,0,0,0,0,0,226214101,1,1,0,,,0,追寻光明EX,16244.png,生命值+30%，攻击力+20%,1
216611001,2,0,0,0,0,0,0,0,0,216611101,1,1,0,,,0,阴,16611.png,攻击力+15%， 吸血+5%,0
216612001,2,0,0,0,0,0,0,0,0,216612101,1,1,0,,,0,晴,16612.png,物抗+15%，暴击值+15%。,0
216613001,2,0,0,0,0,0,0,0,0,216613101,1,1,0,,,0,圆,16613.png,魔抗+20%，攻击力+20%,0
216614001,2,0,0,0,0,0,0,0,0,216614101,1,1,0,,,0,缺,16614.png,暴击值+30%，暴击伤害+30%,0
226611001,2,0,0,0,0,0,0,0,0,226611101,1,1,0,,,0,阴EX,16641.png,攻击力+20%， 吸血+5%,1
226612001,2,0,0,0,0,0,0,0,0,226612101,1,1,0,,,0,晴EX,16642.png,物抗+25%，暴击值+20%,1
226613001,2,0,0,0,0,0,0,0,0,226613101,1,1,0,,,0,圆EX,16643.png,魔抗+25%，攻击力+30%,1
226614001,2,0,0,0,0,0,0,0,0,226614101,1,1,0,,,0,缺EX,16644.png,暴击值+40%，暴击伤害+50%,1
216711001,2,0,0,0,0,0,0,0,0,216711101,1,1,0,,,0,三头六臂,16711.png,攻击力+15%， 吸血+5%,0
216712001,2,0,0,0,0,0,0,0,0,216712101,1,1,0,,,0,雷鸣啸吼,16712.png,物抗+15%，暴击值+15%。,0
216713001,2,0,0,0,0,0,0,0,0,216713101,1,1,0,,,0,魅恶相生,16713.png,魔抗+20%，暴击伤害+40%,0
216714001,2,0,0,0,0,0,0,0,0,216714101,1,1,0,,,0,手障日月,16714.png,攻击力+30%，暴击伤害+40%,0
226711001,2,0,0,0,0,0,0,0,0,226711101,1,1,0,,,0,三头六臂EX,16741.png,攻击力+20%， 吸血+5%,1
226712001,2,0,0,0,0,0,0,0,0,226712101,1,1,0,,,0,雷鸣啸吼EX,16742.png,物抗+25%，暴击值+20%,1
226713001,2,0,0,0,0,0,0,0,0,226713101,1,1,0,,,0,魅恶相生EX,16743.png,魔抗+25%，暴击伤害+50%,1
226714001,2,0,0,0,0,0,0,0,0,226714101,1,1,0,,,0,手障日月EX,16744.png,攻击力+40%，暴击伤害+50%,1
216811001,2,0,0,0,0,0,0,0,0,216811101,1,1,0,,,0,艺术气息,16811.png,攻击力+10%，生命值+10%,0
216812001,2,0,0,0,0,0,0,0,0,216812101,1,1,0,,,0,端庄美貌,16812.png,物抗+15%，吸血+10%,0
216813001,2,0,0,0,0,0,0,0,0,216813101,1,1,0,,,0,神圣智慧,16813.png,魔抗+20%，生命值+25%,0
216814001,2,0,0,0,0,0,0,0,0,216814101,1,1,0,,,0,披坚执锐,16814.png,防御力+25%，攻击力+25%,0
226811001,2,0,0,0,0,0,0,0,0,226811101,1,1,0,,,0,艺术气息EX,16841.png,攻击力+10%，生命值+15%,1
226812001,2,0,0,0,0,0,0,0,0,226812101,1,1,0,,,0,端庄美貌EX,16842.png,物抗+25%，吸血+10%,1
226813001,2,0,0,0,0,0,0,0,0,226813101,1,1,0,,,0,神圣智慧EX,16843.png,魔抗+25%，生命值+40%,1
226814001,2,0,0,0,0,0,0,0,0,226814101,1,1,0,,,0,披坚执锐EX,16844.png,防御力+30%，攻击力+40%,1
217011001,2,0,0,0,0,0,0,0,0,217011101,1,1,0,,,0,坚毅之心,17011.png,生命值+5%，防御力+5%,0
217012001,2,0,0,0,0,0,0,0,0,217012101,1,1,0,,,0,战狂之眼,17012.png,攻击力+10%，异常抗性+10%,0
217013001,2,0,0,0,0,0,0,0,0,217013101,1,1,0,,,0,金刚之甲,17013.png,物抗+15%，魔抗+15%,0
217014001,2,0,0,0,0,0,0,0,0,217014101,1,1,0,,,0,兽王之魂,17014.png,生命值+20%，攻击力+20%,0
217111001,2,0,0,0,0,0,0,0,0,217111101,1,1,0,,,0,生命仪式,17111.png,最大生命值+10%，治疗效果+15%,0
217112001,2,0,0,0,0,0,0,0,0,217112101,1,1,0,,,0,破敌仪式,17112.png,攻击力+15%，防御力+15%,0
217113001,2,0,0,0,0,0,0,0,0,217113101,1,1,0,,,0,守护仪式,17113.png,物抗+20%，魔抗+20%,0
217114001,2,0,0,0,0,0,0,0,0,217114101,1,1,0,,,0,祝福仪式,17114.png,最大生命值+25%，攻击力+25%,0
227111001,2,0,0,0,0,0,0,0,0,227111101,1,1,0,,,0,生命仪式EX,17141.png,最大生命值+15%，治疗效果+20%,1
227112001,2,0,0,0,0,0,0,0,0,227112101,1,1,0,,,0,破敌仪式EX,17142.png,攻击力+20%，防御力+20%,1
227113001,2,0,0,0,0,0,0,0,0,227113101,1,1,0,,,0,守护仪式EX,17143.png,物抗+30%，魔抗+30%,1
227114001,2,0,0,0,0,0,0,0,0,227114101,1,1,0,,,0,祝福仪式EX,17144.png,最大生命值+35%，攻击力+35%,1
237211001,2,0,0,0,0,0,0,0,0,237211101,1,1,0,,,0,生命之翼,17211.png,防御+30%，生命值+30%,0
237212001,2,0,0,0,0,0,0,0,0,237212101,1,1,0,,,0,裁断之翼,17212.png,暴击率+50%，暴伤+50%,0
237213001,2,0,0,0,0,0,0,0,0,237213101,1,1,0,,,0,护佑之翼,17213.png,物抗+30%，魔抗+30%,0
237214001,2,0,0,0,0,0,0,0,0,237214101,1,1,0,,,0,破灭之翼,17214.png,攻击力+50%,0
217311001,2,0,0,0,0,0,0,0,0,217311101,1,1,0,,,0,振奋梦境,17311.png,攻击力+10%，异常状态抵抗+10%,0
217312001,2,0,0,0,0,0,0,0,0,217312101,1,1,0,,,0,坚毅梦境,17312.png,物抗+15%，防御+15%,0
217313001,2,0,0,0,0,0,0,0,0,217313101,1,1,0,,,0,生命梦境,17313.png,魔抗+20%，生命值+25%,0
217314001,2,0,0,0,0,0,0,0,0,217314101,1,1,0,,,0,勇气梦境,17314.png,攻击力+20%，生命值+30%,0
227311001,2,0,0,0,0,0,0,0,0,227311101,1,1,0,,,0,振奋梦境EX,17341.png,攻击力+15%，异常状态抵抗+20%,1
227312001,2,0,0,0,0,0,0,0,0,227312101,1,1,0,,,0,坚毅梦境EX,17342.png,物抗+20%，防御+20%,1
227313001,2,0,0,0,0,0,0,0,0,227313101,1,1,0,,,0,生命梦境EX,17343.png,魔抗+25%，生命值+30%,1
227314001,2,0,0,0,0,0,0,0,0,227314101,1,1,0,,,0,勇气梦境EX,17344.png,攻击力+25%，生命值+40%,1
217411001,2,0,0,0,0,0,0,0,0,217411101,1,1,0,,,0,生命之语,17411.png,生命值+10%，防御+10%,0
217412001,2,0,0,0,0,0,0,0,0,217412101,1,1,0,,,0,纯洁之语,17412.png,魔抗+15%，吸血+20%,0
217413001,2,0,0,0,0,0,0,0,0,217413101,1,1,0,,,0,坚毅之语,17413.png,物抗+20%，异常抗性+25%,0
217414001,2,0,0,0,0,0,0,0,0,217414101,1,1,0,,,0,勇气之语,17414.png,WNSSSR+BD4,0
227411001,2,0,0,0,0,0,0,0,0,227411101,1,1,0,,,0,生命之语EX,17441.png,生命值+15%，防御+15%,1
227412001,2,0,0,0,0,0,0,0,0,227412101,1,1,0,,,0,纯洁之语EX,17442.png,魔抗+20%，吸血+25%,1
227413001,2,0,0,0,0,0,0,0,0,227413101,1,1,0,,,0,坚毅之语EX,17443.png,物抗+30%，异常抗性+30%,1
227414001,2,0,0,0,0,0,0,0,0,227414101,1,1,0,,,0,勇气之语EX,17444.png,WNSURBD4,1
217511001,2,0,0,0,0,0,0,0,0,217511101,1,1,0,,,0,愤怒祷文,17511.png,攻击力+10%，暴击值+10%,0
217512001,2,0,0,0,0,0,0,0,0,217512101,1,1,0,,,0,护佑祷文,17512.png,生命值+15%，防御+15%,0
217513001,2,0,0,0,0,0,0,0,0,217513101,1,1,0,,,0,不屈祷文,17513.png,吸血+20%，魔抗+30%,0
217514001,2,0,0,0,0,0,0,0,0,217514101,1,1,0,,,0,战狂祷文,17514.png,攻击力+25%，暴击伤害+30%,0
227511001,2,0,0,0,0,0,0,0,0,227511101,1,1,0,,,0,愤怒祷文EX,17541.png,攻击力+15%，暴击值+15%,1
227512001,2,0,0,0,0,0,0,0,0,227512101,1,1,0,,,0,护佑祷文EX,17542.png,生命值+20%，防御+20%,1
227513001,2,0,0,0,0,0,0,0,0,227513101,1,1,0,,,0,不屈祷文EX,17543.png,吸血+25%，魔抗+40%,1
227514001,2,0,0,0,0,0,0,0,0,227514101,1,1,0,,,0,战狂祷文EX,17544.png,攻击力+35%，暴击伤害+50%,1
217611001,2,0,0,0,0,0,0,0,0,217611101,1,1,0,,,0,足智多谋,17611.png,物抗+10%，魔抗+10%,0
217612001,2,0,0,0,0,0,0,0,0,217612101,1,1,0,,,0,千变万化,17612.png,攻击+15%，吸血+15%,0
217613001,2,0,0,0,0,0,0,0,0,217613101,1,1,0,,,0,巨人血脉,17613.png,生命+20%，命中值+20%,0
217614001,2,0,0,0,0,0,0,0,0,217614101,1,1,0,,,0,神王誓约,17614.png,攻击+25%，暴击值+25%,0
227611001,2,0,0,0,0,0,0,0,0,227611101,1,1,0,,,0,足智多谋EX,17641.png,物抗+15%，魔抗+15%,1
227612001,2,0,0,0,0,0,0,0,0,227612101,1,1,0,,,0,千变万化EX,17642.png,攻击+20%，吸血+20%,1
227613001,2,0,0,0,0,0,0,0,0,227613101,1,1,0,,,0,巨人血脉EX,17643.png,生命+30%，命中值+30%,1
227614001,2,0,0,0,0,0,0,0,0,227614101,1,1,0,,,0,神王誓约EX,17644.png,攻击+35%，暴击值+35%,1
217711001,2,0,0,0,0,0,0,0,0,217711101,1,1,0,,,0,神族战士,17711.png,吸血+10%，防御+10%,0
217712001,2,0,0,0,0,0,0,0,0,217712101,1,1,0,,,0,守护之神,17712.png,物抗+15%，魔抗+15%,0
217713001,2,0,0,0,0,0,0,0,0,217713101,1,1,0,,,0,骁勇善战,17713.png,暴击值+20%，暴击率+20%,0
217714001,2,0,0,0,0,0,0,0,0,217714101,1,1,0,,,0,最强战神,17714.png,生命+25%，攻击+25%,0
227711001,2,0,0,0,0,0,0,0,0,227711101,1,1,0,,,0,神族战士EX,17741.png,吸血+15%，防御+15%,1
227712001,2,0,0,0,0,0,0,0,0,227712101,1,1,0,,,0,守护之神EX,17742.png,物抗+20%，魔抗+20%,1
227713001,2,0,0,0,0,0,0,0,0,227713101,1,1,0,,,0,骁勇善战EX,17743.png,暴击值+30%，暴击率+30%,1
227714001,2,0,0,0,0,0,0,0,0,227714101,1,1,0,,,0,最强战神EX,17744.png,生命+35%，攻击+35%,1
217811001,2,0,0,0,0,0,0,0,0,217811101,1,1,0,,,0,金剑王,17811.png,攻击力+10%，异常抵抗+10%,0
217812001,2,0,0,0,0,0,0,0,0,217812101,1,1,0,,,0,预言之力,17812.png,魔抗+15%，生命+15%,0
217813001,2,0,0,0,0,0,0,0,0,217813101,1,1,0,,,0,神射手,17813.png,生命+20%，吸血+20%,0
217814001,2,0,0,0,0,0,0,0,0,217814101,1,1,0,,,0,光明之神,17814.png,攻击力+25%，防御+25%,0
227811001,2,0,0,0,0,0,0,0,0,227811101,1,1,0,,,0,金剑王EX,17841.png,攻击力+15%，异常抵抗+15%,1
227812001,2,0,0,0,0,0,0,0,0,227812101,1,1,0,,,0,预言之力EX,17842.png,魔抗+20%，生命+20%,1
227813001,2,0,0,0,0,0,0,0,0,227813101,1,1,0,,,0,神射手EX,17843.png,生命+30%，吸血+30%,1
227814001,2,0,0,0,0,0,0,0,0,227814101,1,1,0,,,0,光明之神EX,17844.png,攻击力+35%，防御+35%,1
217911001,2,0,0,0,0,0,0,0,0,217911101,1,1,0,,,0,质朴,17911.png,生命值+5%，攻击力+15%,0
217912001,2,0,0,0,0,0,0,0,0,217912101,1,1,0,,,0,懵懂,17912.png,魔抗+15%，物抗+15%,0
217913001,2,0,0,0,0,0,0,0,0,217913101,1,1,0,,,0,高雅,17913.png,防御力+25%，治疗量+40%,0
217914001,2,0,0,0,0,0,0,0,0,217914101,1,1,0,,,0,绚烂,17914.png,攻击力+35%,0
218011001,2,0,0,0,0,0,0,0,0,218011101,1,1,0,,,0,迅捷之影,18011.png,魔抗+5%，物抗+5%,0
218012001,2,0,0,0,0,0,0,0,0,218012101,1,1,0,,,0,强韧之躯,18012.png,生命值+10%，攻击力+10%,0
218013001,2,0,0,0,0,0,0,0,0,218013101,1,1,0,,,0,锐气之眼,18013.png,防御+15%，暴击值+15%,0
218014001,2,0,0,0,0,0,0,0,0,218014101,1,1,0,,,0,守护之月,18014.png,生命值+20%，异常抵抗+20%,0
218111001,2,0,0,0,0,0,0,0,0,218111101,1,1,0,,,0,王权守护者,18111.png,生命+10%，防御+10%,0
218112001,2,0,0,0,0,0,0,0,0,218112101,1,1,0,,,0,金字塔勇士,18112.png,生命+15%，攻击+15%,0
218113001,2,0,0,0,0,0,0,0,0,218113101,1,1,0,,,0,冥王之子,18113.png,物抗+20%，魔抗+20%,0
218114001,2,0,0,0,0,0,0,0,0,218114101,1,1,0,,,0,复仇之刃,18114.png,攻击力+35%,0
228111001,2,0,0,0,0,0,0,0,0,228111101,1,1,0,,,0,王权守护者EX,18141.png,生命+15%，防御+15%,1
228112001,2,0,0,0,0,0,0,0,0,228112101,1,1,0,,,0,金字塔勇士EX,18142.png,生命+20%，攻击+20%,1
228113001,2,0,0,0,0,0,0,0,0,228113101,1,1,0,,,0,冥王之子EX,18143.png,物抗+30%，魔抗+30%,1
228114001,2,0,0,0,0,0,0,0,0,228114101,1,1,0,,,0,复仇之刃EX,18144.png,生命+20%，攻击+40%,1
218211001,2,0,0,0,0,0,0,0,0,218211101,1,1,0,,,0,绯红之心,18211.png,生命+10%，攻击+10%,0
218212001,2,0,0,0,0,0,0,0,0,218212101,1,1,0,,,0,圣洁帷幕,18212.png,物抗+15%，魔抗+15%,0
218213001,2,0,0,0,0,0,0,0,0,218213101,1,1,0,,,0,鲜花之铠,18213.png,防御+20%，生命值+20%,0
218214001,2,0,0,0,0,0,0,0,0,218214101,1,1,0,,,0,北欧天后,18214.png,异常抵抗+25%，治疗效果+20%,0
228211001,2,0,0,0,0,0,0,0,0,228211101,1,1,0,,,0,绯红之心EX,18241.png,生命+15%，攻击+15%,1
228212001,2,0,0,0,0,0,0,0,0,228212101,1,1,0,,,0,圣洁帷幕EX,18242.png,物抗+20%，魔抗+20%,1
228213001,2,0,0,0,0,0,0,0,0,228213101,1,1,0,,,0,鲜花之铠EX,18243.png,防御+30%，生命值+30%,1
228214001,2,0,0,0,0,0,0,0,0,228214101,1,1,0,,,0,北欧天后EX,18244.png,异常抵抗+40%，治疗效果+30%,1
